SourcePub,Profile_name,X,Y
McCalpin1982,3,294.07057,82.29878
McCalpin1982,11,446.84586,71.177821
McCalpin1982,11,427.52588,72.934181
McCalpin1982,11,413.22409,75.317821
McCalpin1982,11,402.56045,77.325093
McCalpin1982,11,393.65318,80.335993
McCalpin1982,11,384.62046,83.472353
McCalpin1982,11,374.96047,86.734173
McCalpin1982,11,365.55138,89.995983
McCalpin1982,11,356.26776,93.006893
McCalpin1982,11,346.85868,96.017803
McCalpin1982,11,336.94778,99.154163
McCalpin1982,11,327.91507,101.41234
McCalpin1982,11,318.88235,103.41961
McCalpin1982,11,314.99327,104.67415
McCalpin1982,11,307.84237,105.30142
McCalpin1982,11,297.05327,105.42688
McCalpin1982,7,332.38145,137.38585
McCalpin1982,7,329.2451,137.51131
McCalpin1982,7,327.48875,138.13858
McCalpin1982,7,324.60328,138.13858
McCalpin1982,7,320.46329,139.39313
McCalpin1982,7,317.45239,140.14585
McCalpin1982,7,315.82147,142.02767
McCalpin1982,7,310.67784,144.16039
McCalpin1982,7,308.54511,144.53676
McCalpin1982,7,301.39422,146.92039
McCalpin1982,7,299.13602,148.04948
McCalpin1982,7,296.87786,148.80221
McCalpin1982,7,291.98513,151.18584
McCalpin1982,48,379.86233,204.74266
McCalpin1982,48,354.66878,206.51685
McCalpin1982,48,329.65265,207.58137
McCalpin1982,48,317.76556,209.35556
McCalpin1982,48,289.55587,215.74266
McCalpin1982,48,284.58813,217.69427
McCalpin1982,48,271.10425,219.46846
McCalpin1982,48,258.33006,220.88782
McCalpin1982,48,234.7333,223.90395
McCalpin1982,51,486.6641,206.69398
McCalpin1982,51,474.59958,208.46817
McCalpin1982,51,461.11571,210.41978
McCalpin1982,51,447.63184,212.3714
McCalpin1982,51,434.32538,213.08107
McCalpin1982,51,420.48667,213.96817
McCalpin1982,51,408.24474,214.50043
McCalpin1982,51,395.11572,215.74236
McCalpin1982,51,381.45441,215.91979
McCalpin1982,51,367.26087,217.69398
McCalpin1982,51,354.30925,219.46817
McCalpin1982,51,346.50279,220.53269
McCalpin1982,51,333.19634,226.21011
McCalpin1982,51,321.30925,231.00043
McCalpin1982,51,309.42216,236.67785
McCalpin1982,51,296.64797,240.93591
McCalpin1982,51,283.87378,246.61333
McCalpin1982,51,278.90604,248.21011
McCalpin1982,51,274.29314,249.45204
McCalpin1982,51,261.16409,252.29075
McCalpin1982,51,248.2125,254.77462
McCalpin1982,51,234.55118,257.08107
McCalpin1982,49A,365.03625,271.6285
McCalpin1982,49A,350.754,273.66883
McCalpin1982,49A,337.53626,276.06398
McCalpin1982,49A,317.22175,279.96721
McCalpin1982,49A,304.44753,284.4914
McCalpin1982,49A,279.96368,294.07205
McCalpin1982,49A,273.57659,296.64464
McCalpin1982,49A,267.81044,297.88657
McCalpin1982,49A,261.42335,298.95109
McCalpin1982,49A,248.29433,300.9914
McCalpin1982,49A,234.72173,302.49947
McCalpin1982,48b,509.36889,243.41915
McCalpin1982,48b,495.97372,244.7498
McCalpin1982,48b,482.75599,246.6127
McCalpin1982,48b,470.07051,249.00787
McCalpin1982,48b,457.2963,253.9756
McCalpin1982,48b,450.19954,256.45947
McCalpin1982,48b,432.10275,261.78205
McCalpin1982,48b,419.15116,264.62076
McCalpin1982,48b,405.66728,266.74979
McCalpin1982,48b,393.07049,269.41108
McCalpin1982,48b,378.16728,270.65302
McCalpin1982,50,515.06125,267.19522
McCalpin1982,50,493.23867,268.96941
McCalpin1982,50,479.75479,270.7436
McCalpin1982,50,465.9161,272.69522
McCalpin1982,50,453.67414,276.42103
McCalpin1982,50,440.72253,280.50167
McCalpin1982,50,428.4806,285.11458
McCalpin1982,50,416.23867,290.25974
McCalpin1982,50,403.46448,295.58231
McCalpin1982,50,392.10963,300.90491
McCalpin1982,50,380.57736,306.40491
McCalpin1982,50,367.9806,312.43714
McCalpin1982,50,355.91608,317.75974
McCalpin1982,50,342.78706,322.90491
McCalpin1982,50,330.54513,327.16295
McCalpin1982,50,317.32737,332.042
McCalpin1982,50,305.35156,336.03393
McCalpin1982,50,292.04511,340.11457
McCalpin1982,50,279.80318,343.13071
McCalpin1982,50,266.1419,345.61457
McCalpin1982,50,253.36771,347.74362
McCalpin1982,50,234.73866,351.11457
McCalpin1982,Bf3,708.53889,15.673264
McCalpin1982,Bf3,698.37706,19.687804
McCalpin1982,Bf3,686.58434,25.458714
McCalpin1982,Bf3,675.54437,31.605974
McCalpin1982,Bf3,665.2571,37.878696
McCalpin1982,Bf3,653.84075,43.900506
McCalpin1982,Bf3,643.30258,50.298686
McCalpin1982,Bf3,632.38805,56.696866
McCalpin1982,Bf3,611.56261,70.496846
McCalpin1982,Bf3,600.39717,77.020476
McCalpin1982,Bf3,590.48628,83.795016
McCalpin1982,Bf3,579.19537,89.942286
McCalpin1982,Bf3,569.78628,95.587736
McCalpin1982,Bf3,562.88629,99.100456
McCalpin1982,Bf3,551.09357,103.36591
McCalpin1982,Bf3,530.01724,110.14045
McCalpin1982,Bf3,518.47542,112.64954
McCalpin1982,Bf3,494.13728,117.29136
McCalpin1982,ptBf2,733.78945,56.079025
McCalpin1982,ptBf2,715.22218,58.211755
McCalpin1982,ptBf2,702.67675,59.968115
McCalpin1982,ptBf2,677.58586,63.229925
McCalpin1982,ptBf2,665.91858,65.739015
McCalpin1982,ptBf2,653.7495,69.126285
McCalpin1982,ptBf2,641.32953,74.019005
McCalpin1982,ptBf2,630.41499,79.413545
McCalpin1982,ptBf2,620.00226,84.431725
McCalpin1982,ptBf2,598.04775,96.726265
McCalpin1982,ptBf2,587.13321,103.24989
McCalpin1982,ptBf2,576.46957,110.6517
McCalpin1982,ptBf2,566.18231,117.30079
McCalpin1982,ptBf2,556.27141,123.44806
McCalpin1982,ptBf2,547.2387,128.08987
McCalpin1982,ptBf2,538.58235,132.35532
McCalpin1982,ptBf2,532.93688,134.23714
McCalpin1982,ptBf2,520.89326,137.62441
McCalpin1982,ptBf2,508.97511,140.25895
McCalpin1982,ptBf2,493.79511,142.76804
McCalpin1982,82,190.21996,324.68152
McCalpin1982,82,176.67088,325.43423
McCalpin1982,82,163.12181,327.19059
McCalpin1982,82,151.07818,327.44149
McCalpin1982,82,139.28546,327.94333
McCalpin1982,82,130.50365,329.95059
McCalpin1982,82,108.92549,340.73966
McCalpin1982,82,85.841883,354.53967
McCalpin1982,82,68.529173,362.06693
McCalpin1982,82,59.747363,364.82693
McCalpin1982,82,49.961913,366.83419
McCalpin1982,82,41.681923,369.34329
McCalpin1982,80,132.49154,374.60862
McCalpin1982,80,120.19701,375.86317
McCalpin1982,80,107.40065,377.87043
McCalpin1982,80,94.855208,380.12862
McCalpin1982,80,83.062498,385.39772
McCalpin1982,80,61.735238,396.4377
McCalpin1982,80,42.164348,406.22315
McCalpin1982,80,30.371633,410.73951
McCalpin1982,80,24.851643,411.99403
McCalpin1982,80,20.586193,412.99768
McCalpin1982,80,6.2843826,415.75768
Spelz2008,Profile1,103.09445,41.518164
Spelz2008,Profile1,96.839832,41.445804
Spelz2008,Profile1,90.659033,41.959228
Spelz2008,Profile1,87.077964,42.842077
Spelz2008,Profile1,83.779867,44.428585
Spelz2008,Profile1,82.973119,44.983052
Spelz2008,Profile1,82.192367,45.575024
Spelz2008,Profile1,79.568296,48.067465
Spelz2008,Profile1,77.165284,50.778585
Spelz2008,Profile1,74.518194,54.058194
Spelz2008,Profile1,72.050094,57.393168
Spelz2008,Profile1,70.948468,58.837165
Spelz2008,Profile1,69.75695,60.303585
Spelz2008,Profile1,65.857984,64.501133
Spelz2008,Profile1,61.290284,67.932316
Spelz2008,Profile1,57.560287,69.751756
Spelz2008,Profile1,53.617367,71.063395
Spelz2008,Profile1,51.641426,71.30572
Spelz2008,Profile1,49.648617,71.416085
Spelz2008,Profile1,44.75958,71.944656
Spelz2008,Profile1,39.859034,72.474418
Spelz2008,Profile1,38.400849,72.474714
Spelz2008,Profile1,36.948617,72.474418
Spelz2008,Profile1,30.874016,73.134884
Spelz2008,Profile1,24.777784,73.797335
Spelz2008,Profile1,22.52198,73.912265
Spelz2008,Profile1,20.279867,74.061918
Spelz2008,Profile1,19.749411,74.066518
Spelz2008,Profile1,19.221534,74.061918
Spelz2008,Profile1,18.692169,74.167653
Spelz2008,Profile1,18.163201,74.282316
Spelz2008,Profile1,13.94108,74.702342
Spelz2008,Profile1,9.6965381,74.855668
Spelz2008,Profile7,121.35641,84.042674
Spelz2008,Profile7,118.04912,84.042674
Spelz2008,Profile7,114.74183,84.042674
Spelz2008,Profile7,114.08037,84.042674
Spelz2008,Profile7,113.41891,84.042674
Spelz2008,Profile7,112.62516,84.174964
Spelz2008,Profile7,111.83141,84.307264
Spelz2008,Profile7,110.77308,84.307264
Spelz2008,Profile7,109.71475,84.307264
Spelz2008,Profile7,108.52412,84.439554
Spelz2008,Profile7,107.3335,84.571844
Spelz2008,Profile7,106.67204,84.571844
Spelz2008,Profile7,106.01058,84.571844
Spelz2008,Profile7,105.08454,84.792374
Spelz2008,Profile7,104.1585,85.012904
Spelz2008,Profile7,103.10016,85.056904
Spelz2008,Profile7,102.04183,85.100904
Spelz2008,Profile7,98.734538,85.718304
Spelz2008,Profile7,95.427246,86.335714
Spelz2008,Profile7,93.31058,86.732584
Spelz2008,Profile7,91.193913,87.129464
Spelz2008,Profile7,90.135579,87.548294
Spelz2008,Profile7,89.077246,87.967134
Spelz2008,Profile7,88.54808,88.143604
Spelz2008,Profile7,88.018913,88.320084
Spelz2008,Profile7,86.695997,88.738914
Spelz2008,Profile7,85.37308,89.157754
Spelz2008,Profile7,84.447038,89.488484
Spelz2008,Profile7,83.520996,89.819214
Spelz2008,Profile7,81.139746,90.921734
Spelz2008,Profile7,78.758496,92.024254
Spelz2008,Profile7,75.186621,94.030584
Spelz2008,Profile7,71.614746,96.036922
Spelz2008,Profile7,70.291829,96.91891
Spelz2008,Profile7,68.968913,97.800899
Spelz2008,Profile7,68.439747,98.153721
Spelz2008,Profile7,67.91058,98.506543
Spelz2008,Profile7,67.381413,98.815179
Spelz2008,Profile7,66.852246,99.123816
Spelz2008,Profile7,63.14808,101.26258
Spelz2008,Profile7,59.443913,103.40134
Spelz2008,Profile7,55.739747,104.92269
Spelz2008,Profile7,52.03558,106.44404
Spelz2008,Profile7,50.183496,106.92903
Spelz2008,Profile7,48.331413,107.41401
Spelz2008,Profile7,44.362663,108.296
Spelz2008,Profile7,40.393913,109.17798
Spelz2008,Profile7,38.409538,109.33237
Spelz2008,Profile7,36.425163,109.48675
Spelz2008,Profile7,29.942874,110.12612
Spelz2008,Profile7,23.460584,110.76548
Spelz2008,Profile7,22.666834,110.76548
Spelz2008,Profile7,21.873084,110.76548
Spelz2008,Profile7,20.682454,110.89778
Spelz2008,Profile7,19.491834,111.03007
Spelz2008,Profile7,18.830374,111.03007
Spelz2008,Profile7,18.168914,111.03007
Spelz2008,Profile7,17.639744,111.14027
Spelz2008,Profile7,17.110584,111.25046
Spelz2008,Profile7,13.538714,111.40485
Spelz2008,Profile7,9.966834,111.55923
Spelz2008,Profile11,242.52272,111.823
Spelz2008,Profile11,240.40606,112.08758
Spelz2008,Profile11,233.79147,112.61675
Spelz2008,Profile11,227.97064,112.88133
Spelz2008,Profile11,225.85397,113.14592
Spelz2008,Profile11,224.79564,113.14592
Spelz2008,Profile11,223.47272,113.4105
Spelz2008,Profile11,215.27064,114.20425
Spelz2008,Profile11,212.09564,114.20425
Spelz2008,Profile11,211.03731,114.42465
Spelz2008,Profile11,208.39147,114.73342
Spelz2008,Profile11,198.07272,115.70364
Spelz2008,Profile11,197.01439,115.79174
Spelz2008,Profile11,195.95606,116.01214
Spelz2008,Profile11,187.22481,117.11466
Spelz2008,Profile11,182.72689,117.90841
Spelz2008,Profile11,175.05397,119.23132
Spelz2008,Profile11,164.47064,121.34799
Spelz2008,Profile11,161.03106,122.05364
Spelz2008,Profile11,156.00397,123.37655
Spelz2008,Profile11,153.35814,124.25841
Spelz2008,Profile11,149.91855,125.31674
Spelz2008,Profile11,143.56855,127.52151
Spelz2008,Profile11,138.80605,129.55007
Spelz2008,Profile11,130.86855,133.47464
Spelz2008,Profile11,120.81439,137.66405
Spelz2008,Profile11,109.96647,141.41214
Spelz2008,Profile11,106.79147,142.42655
Spelz2008,Profile11,97.266474,144.98401
Spelz2008,Profile11,86.683144,147.45364
Spelz2008,Profile11,74.776894,149.70259
Spelz2008,Profile11,58.372724,152.30424
Spelz2008,Profile11,54.403974,152.56883
Spelz2008,Profile11,53.081054,152.83341
Spelz2008,Profile11,52.022724,152.83341
Spelz2008,Profile11,50.699804,153.05381
Spelz2008,Profile11,45.937304,153.62716
Spelz2008,Profile11,35.353974,154.42091
Spelz2008,Profile11,32.972724,154.42091
Spelz2008,Profile11,31.649804,154.68549
Spelz2008,Profile11,24.241474,154.95008
Meghraoui2000,Site1_P2,168.45255,14.446001
Meghraoui2000,Site1_P2,160.1966,15.735993
Meghraoui2000,Site1_P2,151.42465,18.057979
Meghraoui2000,Site1_P2,143.6847,19.863967
Meghraoui2000,Site1_P2,136.71874,22.701951
Meghraoui2000,Site1_P2,128.97879,22.959949
Meghraoui2000,Site1_P2,126.14081,24.765936
Meghraoui2000,Site1_P2,121.23884,25.023934
Meghraoui2000,Site1_P2,115.82087,25.281935
Meghraoui2000,Site1_P2,111.95089,26.829924
Meghraoui2000,Site1_P2,107.82292,25.539933
Meghraoui2000,Site1_P2,105.75893,26.829924
Meghraoui2000,Site1_P2,103.43695,27.861918
Meghraoui2000,Site1_P2,101.63096,28.635912
Meghraoui2000,Site1_P2,99.308972,29.15191
Meghraoui2000,Site1_P2,95.438994,30.183904
Meghraoui2000,Site1_P2,93.11701,32.24789
Meghraoui2000,Site1_P2,91.827016,33.021886
Meghraoui2000,Site1_P2,89.76303,34.827876
Meghraoui2000,Site1_P2,87.183047,36.633864
Meghraoui2000,Site1_P2,85.377056,38.439854
Meghraoui2000,Site1_P2,82.797073,41.277836
Meghraoui2000,Site1_P2,80.217089,41.793832
Meghraoui2000,Site1_P2,77.637105,41.793832
Meghraoui2000,Site1_P2,75.057121,42.567828
Meghraoui2000,Site1_P2,72.993133,43.083823
Meghraoui2000,Site1_P2,71.187143,43.599822
Meghraoui2000,Site1_P2,68.865157,44.373815
Meghraoui2000,Site1_P2,66.285173,46.179806
Meghraoui2000,Site1_P2,64.479186,46.437803
Meghraoui2000,Site1_P2,61.662987,47.832819
Meghraoui2000,Site1_P2,60.112312,48.471333
Meghraoui2000,Site1_P2,58.652852,49.74836
Meghraoui2000,Site1_P2,57.467039,50.386874
Meghraoui2000,Site1_P2,56.190012,51.299035
Meghraoui2000,Site1_P2,54.183256,51.937549
Meghraoui2000,Site1_P2,53.088662,52.66728
Meghraoui2000,Site1_P2,50.534607,53.761875
Meghraoui2000,Site1_P2,49.53123,54.491604
Meghraoui2000,Site1_P2,48.345418,55.31255
Meghraoui2000,Site1_P2,45.700148,56.315927
Meghraoui2000,Site1_P2,43.602178,56.863225
Meghraoui2000,Site1_P2,41.504208,57.866603
Meghraoui2000,Site1_P2,40.500828,58.961198
Meghraoui2000,Site1_P2,38.767718,60.238225
Meghraoui2000,Site1_P2,37.855558,61.606468
Meghraoui2000,Site1_P2,36.487308,62.427414
Meghraoui2000,Site1_P2,32.565018,62.609846
Meghraoui2000,Site1_P2,30.649478,63.522009
Meghraoui2000,Site1_P2,27.456908,64.707819
Meghraoui2000,Site1_P2,23.534608,66.167279
Meghraoui2000,Site1_P2,21.254198,66.805793
Meghraoui2000,Site1_P2,19.338668,67.444306
Meghraoui2000,Site1_P2,14.169498,67.851672
Meghraoui2000,Site1_P2,9.2675283,68.883666
Meghraoui2000,Site1_P2,3.8495583,68.109671
Meghraoui2000,Site1_P2,-1.3104117,68.883666
Meghraoui2000,Site1_P2,-6.4703817,68.883666
Meghraoui2000,Site1_P2,-10.856352,69.141665
Meghraoui2000,Site1_P2,-17.048312,68.625668
Meghraoui2000,Site1_P2,-22.982282,68.625668
Meghraoui2000,Site1_P8,130.83137,143.45525
Meghraoui2000,Site1_P8,126.96139,144.22925
Meghraoui2000,Site1_P8,124.12341,145.26124
Meghraoui2000,Site1_P8,119.73744,146.55123
Meghraoui2000,Site1_P8,117.67345,146.55123
Meghraoui2000,Site1_P8,112.77148,147.32523
Meghraoui2000,Site1_P8,110.19149,147.84122
Meghraoui2000,Site1_P8,107.09552,148.61522
Meghraoui2000,Site1_P8,103.99953,151.7112
Meghraoui2000,Site1_P8,100.64555,151.9692
Meghraoui2000,Site1_P8,96.775577,153.77519
Meghraoui2000,Site1_P8,92.647603,156.87117
Meghraoui2000,Site1_P8,89.035626,157.12917
Meghraoui2000,Site1_P8,85.423648,159.45115
Meghraoui2000,Site1_P2,81.553669,162.03114
Meghraoui2000,Site1_P8,77.683694,165.38511
Meghraoui2000,Site1_P8,73.55572,168.73909
Meghraoui2000,Site1_P8,69.685744,172.09307
Meghraoui2000,Site1_P8,65.557768,173.64106
Meghraoui2000,Site1_P8,62.461788,175.18906
Meghraoui2000,Site1_P8,58.591808,175.44705
Meghraoui2000,Site1_P8,54.979828,176.47905
Meghraoui2000,Site1_P8,51.367858,178.54303
Meghraoui2000,Site1_P8,47.497878,179.31703
Meghraoui2000,Site1_P8,43.369908,180.09103
Meghraoui2000,Site1_P8,39.499928,182.67101
Meghraoui2000,Site1_P8,35.887948,184.219
Meghraoui2000,FP9,178.79841,320.17636
Meghraoui2000,FP9,173.12244,320.17636
Meghraoui2000,FP9,169.76846,319.66037
Meghraoui2000,FP9,165.64049,318.88639
Meghraoui2000,FP9,162.28651,318.37037
Meghraoui2000,FP9,158.93253,318.62839
Meghraoui2000,FP9,154.80455,319.14438
Meghraoui2000,FP9,150.67658,320.69238
Meghraoui2000,FP9,144.74262,321.72436
Meghraoui2000,FP9,141.90464,323.53036
Meghraoui2000,FP9,135.97067,325.59434
Meghraoui2000,FP9,134.16468,328.69031
Meghraoui2000,FP9,131.0687,331.78631
Meghraoui2000,FP9,126.94073,335.14027
Meghraoui2000,FP9,125.39274,337.20426
Meghraoui2000,FP9,122.55475,339.26825
Meghraoui2000,FP9,120.49077,340.55825
Meghraoui2000,FP9,118.94278,341.84825
Meghraoui2000,FP9,114.5568,343.13823
Meghraoui2000,FP9,113.52481,344.68623
Meghraoui2000,FP9,110.17083,346.49222
Meghraoui2000,FP9,108.88084,347.7822
Meghraoui2000,FP9,106.30085,349.33019
Meghraoui2000,FP9,103.97887,350.6202
Meghraoui2000,FP9,99.076899,351.65218
Meghraoui2000,FP9,96.496909,352.94218
Meghraoui2000,FP9,94.174929,353.45817
Meghraoui2000,FP9,90.304949,353.71616
Meghraoui2000,FP9,86.692969,353.71616
Meghraoui2000,FP9,84.370989,354.74817
Meghraoui2000,FP9,82.048999,355.00617
Meghraoui2000,FP9,80.501009,355.52216
Meghraoui2000,FP9,77.405029,355.78015
Meghraoui2000,FP9,70.955069,355.52216
Meghraoui2000,FP9,68.117089,356.03815
Meghraoui2000,FP9,61.409129,355.78015
Meghraoui2000,FP9,55.217169,356.03815
Meghraoui2000,FP11,233.43595,472.38202
Meghraoui2000,FP11,225.954,475.99398
Meghraoui2000,FP11,221.31003,479.08997
Meghraoui2000,FP11,212.02208,482.18594
Meghraoui2000,FP11,205.57212,483.99193
Meghraoui2000,FP11,198.09017,487.60392
Meghraoui2000,FP11,193.4462,489.40991
Meghraoui2000,FP11,186.22224,492.24789
Meghraoui2000,FP11,178.99829,493.79589
Meghraoui2000,FP11,173.58032,495.85987
Meghraoui2000,FP11,166.09837,497.92386
Meghraoui2000,FP11,161.1964,499.21384
Meghraoui2000,FP11,154.23044,503.8578
Meghraoui2000,FP11,149.58647,508.75979
Meghraoui2000,FP11,142.87851,515.72574
Meghraoui2000,FP11,137.71854,522.4337
Meghraoui2000,FP11,131.01058,531.72163
Meghraoui2000,FP11,124.04462,542.55759
Meghraoui2000,FP11,117.85267,550.03953
Meghraoui2000,FP11,111.6607,555.45751
Meghraoui2000,FP11,104.17875,560.87546
Meghraoui2000,FP11,97.986786,565.51943
Meghraoui2000,FP11,91.794826,570.16342
Meghraoui2000,FP11,83.280876,572.22741
Meghraoui2000,FP11,77.088916,575.58137
Meghraoui2000,FP11,69.864956,580.22534
Meghraoui2000,FP11,63.156996,584.09532
Meghraoui2000,FP11,55.675046,588.22329
Meghraoui2000,FP11,50.773076,589.77129
Meghraoui2000,FP11,43.549116,592.60927
Meghraoui2000,FP11,36.841156,592.60927
Meghraoui2000,FP11,30.391196,595.18924
Meghraoui2000,FP11,22.909246,596.47925
Meghraoui2000,FP11,18.265276,598.80123
Meghraoui2000,FP11,8.461336,600.86522
Meghraoui2000,FP11,2.269376,601.8972
Meghraoui2000,FP11,-4.954584,602.15522
Meghraoui2000,FP11,-11.920544,602.41322
Lee2001,DSC_1,94.343753,33.83833
Lee2001,DSC_1,93.332883,33.964688
Lee2001,DSC_1,92.195663,34.112149
Lee2001,DSC_1,91.058433,34.217405
Lee2001,DSC_1,89.921203,34.428045
Lee2001,DSC_1,89.163053,34.470125
Lee2001,DSC_1,88.404903,34.638561
Lee2001,DSC_1,87.646753,34.722841
Lee2001,DSC_1,87.141313,34.8492
Lee2001,DSC_1,86.383163,34.975558
Lee2001,DSC_1,85.625013,35.143994
Lee2001,DSC_1,85.119583,35.249377
Lee2001,DSC_1,84.108713,35.607351
Lee2001,DSC_1,82.086973,35.607351
Lee2001,DSC_1,79.686163,35.860068
Lee2001,DSC_1,78.675293,36.112785
Lee2001,DSC_1,77.285353,36.154865
Lee2001,DSC_1,73.115523,36.870939
Lee2001,DSC_1,72.231013,37.123656
Lee2001,DSC_1,70.967433,37.123656
Lee2001,DSC_1,69.324773,37.587012
Lee2001,DSC_1,68.440263,37.629092
Lee2001,DSC_1,67.808463,37.776552
Lee2001,DSC_1,66.797593,37.987065
Lee2001,DSC_1,65.660373,38.155628
Lee2001,DSC_1,64.523143,38.492499
Lee2001,DSC_1,63.512273,38.63996
Lee2001,DSC_1,63.133203,38.66106
Lee2001,DSC_1,62.627763,38.871573
Lee2001,DSC_1,62.248693,38.913773
Lee2001,DSC_1,61.743253,39.061107
Lee2001,DSC_1,61.364183,39.187465
Lee2001,DSC_1,60.858743,39.398105
Lee2001,DSC_1,60.226953,39.62972
Lee2001,DSC_1,59.595163,39.861462
Lee2001,DSC_1,59.089733,39.924642
Lee2001,DSC_1,58.584293,40.11418
Lee2001,DSC_1,57.320713,40.408974
Lee2001,DSC_1,56.815273,40.556384
Lee2001,DSC_1,55.678053,41.124997
Lee2001,DSC_1,55.046257,41.377714
Lee2001,DSC_1,54.667181,41.440894
Lee2001,DSC_1,54.035389,41.81997
Lee2001,DSC_1,53.403596,42.135866
Lee2001,DSC_1,53.024521,42.177996
Lee2001,DSC_1,52.519087,42.367534
Lee2001,DSC_1,50.876426,43.209915
Lee2001,DSC_1,49.991917,43.357351
Lee2001,DSC_1,49.107407,43.820657
Lee2001,DSC_1,47.33839,44.326091
Lee2001,DSC_1,46.7066,44.515628
Lee2001,DSC_1,45.94844,44.684115
Lee2001,DSC_1,44.81122,44.852576
Lee2001,DSC_1,41.90497,45.336959
Lee2001,DSC_1,38.87237,45.842393
Lee2001,DSC_1,34.95525,46.137238
Lee2001,DSC_1,33.81803,46.389955
Lee2001,DSC_1,33.18624,46.579492
Lee2001,DSC_1,32.42808,46.600542
Lee2001,DSC_1,31.29086,46.811131
Lee2001,DSC_1,30.53271,46.853261
Lee2001,DSC_1,29.77456,46.958568
Lee2001,DSC_1,28.38461,47.105978
Lee2001,DSC_1,27.62646,47.105978
Lee2001,DSC_1,26.86831,47.316567
Lee2001,DSC_1,25.9838,47.358697
Lee2001,DSC_1,24.97293,47.569286
Lee2001,DSC_1,24.21478,47.611416
Lee2001,DSC_1,23.20391,47.737774
Lee2001,DSC_1,22.19304,47.864133
Lee2001,DSC_1,21.68761,47.864133
Lee2001,DSC_1,21.18218,48.011543
Lee2001,DSC_1,20.55038,48.11685
Lee2001,DSC_1,19.53952,48.327439
Lee2001,DSC_1,18.78137,48.369569
Lee2001,DSC_1,18.02321,48.580158
Lee2001,DSC_1,17.26506,48.622288
Lee2001,DSC_1,16.50691,48.748646
Lee2001,DSC_1,15.11697,48.875005
Lee2001,DSC_1,13.60067,48.875005
Lee2001,DSC_1,12.84252,49.043491
Lee2001,DSC_1,12.08436,49.127721
Lee2001,DSC_1,11.45257,49.296207
Lee2001,DSC_1,10.69442,49.380437
Lee2001,DSC_1,9.6835503,49.506795
Lee2001,DSC_2a,137.94209,45.947941
Lee2001,DSC_2a,136.42579,46.116377
Lee2001,DSC_2a,134.78313,46.327016
Lee2001,DSC_2a,133.39318,46.327016
Lee2001,DSC_2a,132.1296,46.558631
Lee2001,DSC_2a,131.37145,46.579731
Lee2001,DSC_2a,130.23422,46.579731
Lee2001,DSC_2a,129.34971,46.790371
Lee2001,DSC_2a,128.71792,46.853551
Lee2001,DSC_2a,128.33884,46.97991
Lee2001,DSC_2a,127.83341,47.106268
Lee2001,DSC_2a,127.32797,47.211525
Lee2001,DSC_2a,126.44346,47.358985
Lee2001,DSC_2a,126.06439,47.485344
Lee2001,DSC_2a,125.68531,47.5906
Lee2001,DSC_2a,125.17988,47.716959
Lee2001,DSC_2a,124.67444,47.885395
Lee2001,DSC_2a,124.29537,48.053957
Lee2001,DSC_2a,123.78994,48.096037
Lee2001,DSC_2a,122.39999,48.222396
Lee2001,DSC_2a,121.13641,48.348754
Lee2001,DSC_2a,120.12554,48.496215
Lee2001,DSC_2a,119.24103,48.601471
Lee2001,DSC_2a,118.23016,48.72783
Lee2001,DSC_2a,117.09293,48.854188
Lee2001,DSC_2a,116.46114,48.854188
Lee2001,DSC_2a,115.70299,49.022624
Lee2001,DSC_2a,114.81848,49.106904
Lee2001,DSC_2a,113.42854,49.338519
Lee2001,DSC_2a,112.54403,49.359619
Lee2001,DSC_2a,111.78588,49.528055
Lee2001,DSC_2a,111.15408,49.612335
Lee2001,DSC_2a,110.14322,49.612335
Lee2001,DSC_2a,109.51142,49.780771
Lee2001,DSC_2a,108.87963,49.865051
Lee2001,DSC_2a,108.24784,50.033487
Lee2001,DSC_2a,107.61605,50.13887
Lee2001,DSC_2a,107.11061,50.286204
Lee2001,DSC_2a,106.47882,50.391587
Lee2001,DSC_2a,105.97339,50.538921
Lee2001,DSC_2a,105.59431,50.644304
Lee2001,DSC_2a,105.08888,50.749561
Lee2001,DSC_2a,104.33072,50.917997
Lee2001,DSC_2a,103.82529,51.044355
Lee2001,DSC_2a,102.81442,51.465635
Lee2001,DSC_2a,99.65546,52.644938
Lee2001,DSC_2a,98.391874,53.087193
Lee2001,DSC_2a,97.88644,53.40309
Lee2001,DSC_2a,96.24378,53.929625
Lee2001,DSC_2a,95.106553,54.308701
Lee2001,DSC_2a,94.601119,54.498239
Lee2001,DSC_2a,94.095685,54.540319
Lee2001,DSC_2a,93.211171,54.750959
Lee2001,DSC_2a,91.821231,54.793039
Lee2001,DSC_2a,91.063081,55.003679
Lee2001,DSC_2a,90.304931,55.045759
Lee2001,DSC_2a,88.788631,55.193219
Lee2001,DSC_2a,87.777761,55.298476
Lee2001,DSC_2a,86.261461,55.424835
Lee2001,DSC_2a,85.250591,55.551193
Lee2001,DSC_2a,84.239721,55.551193
Lee2001,DSC_2a,83.481571,55.719629
Lee2001,DSC_2a,82.723421,55.803909
Lee2001,DSC_2a,81.965271,55.951369
Lee2001,DSC_2a,80.828041,56.056626
Lee2001,DSC_2a,79.817171,56.182985
Lee2001,DSC_2a,78.300871,56.267265
Lee2001,DSC_2a,77.795441,56.309345
Lee2001,DSC_2a,77.163641,56.456806
Lee2001,DSC_2a,76.531851,56.562062
Lee2001,DSC_2a,75.394621,56.772702
